date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note
1964-01-01 00:00:00,N-25,77.52222222222223,-61.46888888888889,1868.0,10.0,-24.8,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,N-35,77.56333333333333,-62.16721666666667,1760.0,10.0,-23.9,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,N-44,77.58944444444444,-62.74527777777778,1654.0,10.0,-22.8,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,N-55,77.61805555555556,-62.451388888888886,1510.0,10.0,-21.2,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,HIRAN29,68.06666666666666,-42.333333333333336,2594.0,10.0,-23.0,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-0,66.57166666666667,-47.2,1903.0,10.0,-12.0,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-26,66.46166666666667,-46.23333333333333,2100.0,10.0,-16.1,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-46,66.40333333333334,-45.516666666666666,2230.0,10.0,-18.0,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-66,66.31666666666666,-44.8,2316.0,10.0,-19.2,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-86,66.22333333333333,-44.13666666666666,2410.0,10.0,-20.6,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-190,65.195,-43.78333333333333,2426.0,10.0,-19.2,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-250,64.475,-42.958333333333336,2439.0,10.0,-17.2,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-275,64.48666666666666,-43.825,2650.0,10.0,-20.8,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-300,64.495,-44.68333333333333,2672.0,10.0,-21.1,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-325,64.47166666666666,-45.61666666666667,2486.0,10.0,-19.3,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-350,64.45166666666667,-46.575,2323.0,10.0,-17.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-375,64.43,-47.50833333333333,2139.0,10.0,-13.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-425,63.71666666666667,-47.32,2191.0,10.0,-14.6,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-475,63.196666666666665,-46.30166666666667,2548.0,10.0,-19.5,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-525,62.5,-46.0,2376.0,10.0,-16.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-550,62.21333333333333,-45.65,2411.0,10.0,-16.5,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-575,62.016666666666666,-45.03333333333333,2385.0,10.0,-14.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,59-600,61.82666666666667,-44.4,2160.0,10.0,-10.1,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-00,61.82666666666667,-44.4,2160.0,10.0,-10.1,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-25,62.016666666666666,-45.03333333333333,2385.0,10.0,-14.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-50,62.21333333333333,-45.65,2411.0,10.0,-16.5,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-75,62.50833333333333,-45.23333333333333,2574.0,10.0,-19.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-115,62.21666666666667,-45.06666666666667,2709.0,10.0,-21.2,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-270,65.195,-43.78333333333333,2426.0,10.0,-19.2,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-1-139,66.46166666666667,-46.23333333333333,2092.0,10.0,-16.1,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-1-117,66.26666666666667,-45.7,2208.0,10.0,-18.0,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-1-96,66.05,-45.15,2320.0,10.0,-19.2,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-1-75,65.85,-44.61666666666667,2423.0,10.0,-20.2,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-1-50,65.55,-44.13333333333333,2429.0,10.0,-19.9,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-1-23,65.195,-43.78333333333333,2426.0,10.0,-19.2,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1964-01-01 00:00:00,60-1-00,65.21666666666667,-43.0,2202.0,10.0,-16.1,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965
1960-06-03 00:00:00,unnamed 115,79.995,-39.63333333333333,2071.0,10.0,-29.0,"U.S. Army Transportation Board (1960) Report of environmental operation: Lead Dog 1960, Final Report, Project Lead Dog, TCB- 60 - 023 - E0, 188p. https://apps.dtic.mil/sti/pdfs/AD0263548.pdf",Lead Dog (1960),as reported in Mock and Weeks 1965
1960-06-07 00:00:00,unnamed 116,80.03333333333333,-35.56666666666667,1924.0,10.0,-28.0,"U.S. Army Transportation Board (1960) Report of environmental operation: Lead Dog 1960, Final Report, Project Lead Dog, TCB- 60 - 023 - E0, 188p. https://apps.dtic.mil/sti/pdfs/AD0263548.pdf",Lead Dog (1960),as reported in Mock and Weeks 1965
1960-06-09 00:00:00,unnamed 117,80.0,-31.25,1690.0,10.0,-25.5,"U.S. Army Transportation Board (1960) Report of environmental operation: Lead Dog 1960, Final Report, Project Lead Dog, TCB- 60 - 023 - E0, 188p. https://apps.dtic.mil/sti/pdfs/AD0263548.pdf",Lead Dog (1960),as reported in Mock and Weeks 1965
1960-06-16 00:00:00,unnamed 118,79.81666666666666,-24.383333333333333,763.0,10.0,-17.0,"U.S. Army Transportation Board (1960) Report of environmental operation: Lead Dog 1960, Final Report, Project Lead Dog, TCB- 60 - 023 - E0, 188p. https://apps.dtic.mil/sti/pdfs/AD0263548.pdf",Lead Dog (1960),as reported in Mock and Weeks 1965
1954-01-01 00:00:00,French Camp VI,69.7,-48.266667,1598.0,10.0,-12.4,"Heuberger, Jean-Charles (1954) Groenland, glaciologie, Vol. I, Forages sur L'inlandsis (Greenland, glaciology, vol. I, Borehole studies on the ice cap). Paris:
Hermann & Cle, Editeurs.",Heuberger  (1954),
2013-05-12 00:00:00,B 4-100,75.63666667,-43.95,2860.4,10.0,-30.74,"Polashenski, C., Z. Courville, C. Benson, A. Wagner, J. Chen, G. Wong, R. Hawley, and D. Hall (2014), Observations of pronounced Greenland ice sheet firn warming and implications for runoff production, Geophys. Res. Lett., 41, 4238–4246, doi:10.1002/2014GL059806.",Polashenski et al. (2014),
2013-05-17 00:00:00,B 2-175,77.05666667,-51.33333333,2445.6,10.0,-26.25,"Polashenski, C., Z. Courville, C. Benson, A. Wagner, J. Chen, G. Wong, R. Hawley, and D. Hall (2014), Observations of pronounced Greenland ice sheet firn warming and implications for runoff production, Geophys. Res. Lett., 41, 4238–4246, doi:10.1002/2014GL059806.",Polashenski et al. (2014),
1966-07-01 00:00:00,CampCentury,77.1797,-61.1097,1886.0,10.0,-24.0608,Weertman J.: Comparison between measured and theoretical temperature profiles of the Camp Century Greenland Borehole  Journal of Geophysical Research 73(8) American Geophysical Union (AGU) 2691?2700 4 1968 10.1029/jb073i008p02691,Weertman et al. (1968),elevation from GIMP DEM
1978-07-01 00:00:00,CampIII_78,69.722,-49.8,876.0,10.0,-4.4,Stauffer B. and H. Oeschger. 1979. Temperaturprofile in bohrloechern am rande des Groenlaendischen Inlandeises. Hydrologie und Glaziologie an der ETH Zurich. Mitteilung Nr. 41.,Stauffer and Oeschger (1979),elevation from GIMP DEM
1978-07-01 00:00:00,isotope drill 1,69.72,-50.1,644.0,10.0,-4.2,"Stauffer, B, Oeschger, H 1979 Temperaturprofile in Bohrlöchern am Rande des grönländischen Inlandeises. Mitteilungen der Versuchsanstalt für Wasserbau, Hydrologie und Glaziologie an der Eidgenössischen Technischen Hochschule (Zürich) 41: 301—313 and Clausen HB and Stauffer B (1988) Analyses of Two Ice Cores Drilled at the Ice-Sheet Margin in West Greenland. Annals of Glaciology 10, 23–27 (doi:10.3189/S0260305500004109)",Stauffer and Oeschger (1979),site location estimated by M. Luethi
1978-07-01 00:00:00,isotope drill 2,69.718,-50.092,651.0,10.0,-4.4,"Stauffer, B, Oeschger, H 1979 Temperaturprofile in Bohrlöchern am Rande des grönländischen Inlandeises. Mitteilungen der Versuchsanstalt für Wasserbau, Hydrologie und Glaziologie an der Eidgenössischen Technischen Hochschule (Zürich) 41: 301—313 and Clausen HB and Stauffer B (1988) Analyses of Two Ice Cores Drilled at the Ice-Sheet Margin in West Greenland. Annals of Glaciology 10, 23–27 (doi:10.3189/S0260305500004109)",Stauffer and Oeschger (1979),site location estimated by M. Luethi
1950-07-01 00:00:00,CampVI_50,69.6981,-48.2625,1600.0,10.0,-12.28,Heuberger J.-C. 1954. Expï¿½ditions Polaires Franï¿½aises: Missions Paul-Emil Victor. Glaciologie Groenland Volume 1: Forages sur l'inlandsis. Hermann & Cle ï¿½diteurs. Paris.,Heuberger (1954),elevation from GIMP DEM
1950-07-01 00:00:00,StationCentrale,70.92,-40.63,3009.0,10.0,-27.35,Heuberger J.-C. 1954. Expï¿½ditions Polaires Franï¿½aises: Missions Paul-Emil Victor. Glaciologie Groenland Volume 1: Forages sur l'inlandsis. Hermann & Cle ï¿½diteurs. Paris.,Heuberger (1954),elevation from GIMP DEM
